"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"LIPE",11,3.81265104892234e-05,0.000160158462101912,4.41877294150378,3.79545011009365,0.623322831410129,0.0010996776918826,0.000160158462101912,2.95873458497628,3.79545011009365,-0.836715525117369,0.00468956079017448,0.0196994908385352,0.13526035610156,0.0196994908385352,1.52606285259303,1.30596515981639,0.932110226066041,1.30596515981639,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.010716990491324,0.037061968098152,0.026344977606828,0.012,0.054,0.999999966760469,0.922764334691773
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"LPIN1",12,3.81265104892234e-05,0.0010996776918826,4.41877294150378,2.95873458497628,1.4600383565275,0.0010996776918826,3.52341775794401e-06,2.95873458497628,5.45303586115776,-2.49430127618147,0.00468956079017448,0.13526035610156,0.13526035610156,0.000433380384227113,1.52606285259303,0.932110226066041,0.932110226066041,1.83388406114409,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.227465315010617,0.197984994961462,-0.0294803200491551,0.226,0.24,0.999999988784039,0.952158411815627
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"LPIN2",13,3.81265104892234e-05,0.000160158462101912,4.41877294150378,3.79545011009365,0.623322831410129,0.0010996776918826,3.81265104892234e-05,2.95873458497628,4.41877294150378,-1.4600383565275,0.00468956079017448,0.0196994908385352,0.13526035610156,0.00468956079017448,1.52606285259303,1.30596515981639,0.932110226066041,1.52606285259303,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.634163585687779,0.608380496462661,-0.025783089225118,0.534,0.564,0.999999996396895,0.920721567457393
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"LPIN3",14,3.81265104892234e-05,3.81265104892234e-05,4.41877294150378,4.41877294150378,0,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00468956079017448,0.00468956079017448,0.13526035610156,0.13526035610156,1.52606285259303,1.52606285259303,0.932110226066041,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.00102955320910944,0.00102955320910944,0,0.002,0.999999988762773,0.944249674849156
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"MGLL",15,3.81265104892234e-05,3.81265104892234e-05,4.41877294150378,4.41877294150378,0,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00468956079017448,0.00468956079017448,0.13526035610156,0.13526035610156,1.52606285259303,1.52606285259303,0.932110226066041,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1.00000006842175,0.9201240612285
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PLIN1",16,3.81265104892234e-05,3.81265104892234e-05,4.41877294150378,4.41877294150378,0,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00468956079017448,0.00468956079017448,0.13526035610156,0.13526035610156,1.52606285259303,1.52606285259303,0.932110226066041,0.932110226066041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1.00000007554639,0.943742945833164
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PLIN3",17,3.81265104892234e-05,0.000313688994347936,4.41877294150378,3.503500718082,0.915272223421779,0.0010996776918826,0.00196887460329715,2.95873458497628,2.70578194299357,0.252952641982712,0.00468956079017448,0.0385837463047961,0.13526035610156,0.242171576205549,1.52606285259303,1.18894726823464,0.932110226066041,0.784778205325666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0749680682006953,0.0965009500450439,0.0215328818443486,0.088,0.14,1.00000001332978,0.923563223361698
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PNPLA4",18,3.81265104892234e-05,0.00059618767048381,4.41877294150378,3.22461700967912,1.19415593182466,0.0010996776918826,0.0034223189265975,2.95873458497628,2.46567952091782,0.493055064058463,0.00468956079017448,0.0733310834695086,0.13526035610156,0.420945227971492,1.52606285259303,1.06522856619588,0.932110226066041,0.613004412282997,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.0615235882667928,0.0897282838846008,0.028204695617808,0.07,0.134,0.999999989227927,0.942409938556019
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PPP1CA",19,3.81265104892234e-05,0.0351222601892017,4.41877294150378,1.45441754412943,2.96435539737435,0.0010996776918826,0.0513887607461245,2.95873458497628,1.28913185531754,1.66960272965875,0.00468956079017448,1,0.13526035610156,1,1.52606285259303,0,0.932110226066041,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.622000847807403,0.993498895625302,0.371498047817899,0.544,0.74,1.00000000755563,0.93742204362188
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PPP1CB",20,3.81265104892234e-05,7.93371655046569e-05,4.41877294150378,4.1005233197136,0.318249621790182,0.0010996776918826,1.77726970010602e-05,2.95873458497628,4.75024666314563,-1.79151207816934,0.00468956079017448,0.0097584713570728,0.13526035610156,0.0021860417311304,1.52606285259303,1.417962696362,0.932110226066041,1.63105534906276,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.370643809050108,0.297594356541652,-0.073049452508456,0.356,0.364,1.00000000939768,0.935902161979954
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PPP1CC",21,3.81265104892234e-05,0.00577645522630862,4.41877294150378,2.23833858855416,2.18043435294962,0.0010996776918826,0.0010996776918826,2.95873458497628,2.95873458497628,0,0.00468956079017448,0.71050399283596,0.13526035610156,0.13526035610156,1.52606285259303,0.385270654364906,0.932110226066041,0.932110226066041,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.778167514860987,0.879622460623813,0.101454945762826,0.586,0.692,0.999999941051808,0.929155517819974
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PRKACA",22,3.81265104892234e-05,7.93371655046569e-05,4.41877294150378,4.1005233197136,0.318249621790182,0.0010996776918826,0.00059618767048381,2.95873458497628,3.22461700967912,-0.26588242470284,0.00468956079017448,0.0097584713570728,0.13526035610156,0.0733310834695086,1.52606285259303,1.417962696362,0.932110226066041,1.06522856619588,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0471525540501927,0.0750588888924832,0.0279063348422905,0.048,0.112,0.999999918826709,0.90626127765745
"cd4_12h_vs_24h","cd4_12h","cd4_24h","REACTOME_TRIGLYCERIDE_METABOLISM","Vanilla-only significant",23,"PRKACB",23,3.81265104892234e-05,1.77726970010602e-05,4.41877294150378,4.75024666314563,-0.331473721641845,0.0010996776918826,0.000160158462101912,2.95873458497628,3.79545011009365,-0.836715525117369,0.00468956079017448,0.0021860417311304,0.13526035610156,0.0196994908385352,1.52606285259303,1.63105534906276,0.932110226066041,1.30596515981639,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.137911780128746,0.126813081616918,-0.0110986985118279,0.134,0.158,0.999999967498126,0.920562930821781
